Source path,Class name,Method name,Method signature,Cyclomatic complexity,Cognitive complexity,Max nesting depth,Line count,Parameter count,ABC score,Assignments,Branches,Conditions,Halstead volume,Halstead difficulty,Halstead estimated bugs
src/main/java/com/yourorg/table/TodoCommentsReport.java,com.yourorg.table.TodoCommentsReport,TodoCommentsReport,"com.yourorg.table.TodoCommentsReport{name=<constructor>,return=com.yourorg.table.TodoCommentsReport,parameters=[org.openrewrite.Recipe]}",1,0,0,6,1,1.0,0,1,0,8.0,0.5,0.0
src/main/java/com/yourorg/trait/TodoComment.java,com.yourorg.trait.TodoComment$Matcher,test,"com.yourorg.trait.TodoComment$Matcher{name=test,return=com.yourorg.trait.TodoComment,parameters=[org.openrewrite.Cursor]}",6,8,1,19,1,5.39,2,4,3,235.23,8.68,0.05
src/test/java/com/yourorg/AppendToReleaseNotesTest.java,com.yourorg.AppendToReleaseNotesTest,defaults,"com.yourorg.AppendToReleaseNotesTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,4,1,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/AppendToReleaseNotesTest.java,com.yourorg.AppendToReleaseNotesTest,editExistingReleaseNotes,"com.yourorg.AppendToReleaseNotesTest{name=editExistingReleaseNotes,return=void,parameters=[]}",1,0,0,19,0,4.0,0,4,0,57.11,2.78,0.01
src/test/java/com/yourorg/AppendToReleaseNotesTest.java,com.yourorg.AppendToReleaseNotesTest,createNewReleaseNotes,"com.yourorg.AppendToReleaseNotesTest{name=createNewReleaseNotes,return=void,parameters=[]}",1,0,0,16,0,5.0,0,5,0,62.51,3.33,0.01
src/test/java/com/yourorg/AssertEqualsToAssertThatTest.java,com.yourorg.AssertEqualsToAssertThatTest,defaults,"com.yourorg.AssertEqualsToAssertThatTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,7,1,5.0,0,5,0,48.11,2.5,0.01
src/test/java/com/yourorg/AssertEqualsToAssertThatTest.java,com.yourorg.AssertEqualsToAssertThatTest,twoArgument,"com.yourorg.AssertEqualsToAssertThatTest{name=twoArgument,return=void,parameters=[]}",1,0,0,28,0,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/AssertEqualsToAssertThatTest.java,com.yourorg.AssertEqualsToAssertThatTest,withDescription,"com.yourorg.AssertEqualsToAssertThatTest{name=withDescription,return=void,parameters=[]}",1,0,0,27,0,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/BootstrapIntoApplicationTest.java,com.yourorg.BootstrapIntoApplicationTest,defaults,"com.yourorg.BootstrapIntoApplicationTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,5,1,2.0,0,2,0,15.51,1.0,0.0
src/test/java/com/yourorg/BootstrapIntoApplicationTest.java,com.yourorg.BootstrapIntoApplicationTest,mergeWithExistingApplication,"com.yourorg.BootstrapIntoApplicationTest{name=mergeWithExistingApplication,return=void,parameters=[]}",1,0,0,32,0,9.06,1,9,0,156.08,5.6,0.03
src/test/java/com/yourorg/BootstrapIntoApplicationTest.java,com.yourorg.BootstrapIntoApplicationTest,createNewApplicationYaml,"com.yourorg.BootstrapIntoApplicationTest{name=createNewApplicationYaml,return=void,parameters=[]}",1,0,0,29,0,9.06,1,9,0,147.16,6.29,0.03
src/test/java/com/yourorg/BootstrapIntoApplicationTest.java,com.yourorg.BootstrapIntoApplicationTest,deleteOldBootstrap,"com.yourorg.BootstrapIntoApplicationTest{name=deleteOldBootstrap,return=void,parameters=[]}",1,0,0,28,0,12.04,1,12,0,204.46,8.24,0.05
src/test/java/com/yourorg/ClassHierarchyTest.java,com.yourorg.ClassHierarchyTest,defaults,"com.yourorg.ClassHierarchyTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,5,1,2.0,0,2,0,11.61,1.0,0.0
src/test/java/com/yourorg/ClassHierarchyTest.java,com.yourorg.ClassHierarchyTest,basic,"com.yourorg.ClassHierarchyTest{name=basic,return=void,parameters=[]}",1,0,0,15,0,6.0,0,6,0,124.86,4.67,0.02
src/test/java/com/yourorg/ClassHierarchyTest.java,com.yourorg.ClassHierarchyTest,bExtendsA,"com.yourorg.ClassHierarchyTest{name=bExtendsA,return=void,parameters=[]}",1,0,0,23,0,8.0,0,8,0,178.81,5.97,0.03
src/test/java/com/yourorg/ClassHierarchyTest.java,com.yourorg.ClassHierarchyTest,interfaceRelationship,"com.yourorg.ClassHierarchyTest{name=interfaceRelationship,return=void,parameters=[]}",1,0,0,18,0,7.0,0,7,0,165.06,5.56,0.03
src/test/java/com/yourorg/EqualsAvoidsNullTest.java,com.yourorg.EqualsAvoidsNullTest,defaults,"com.yourorg.EqualsAvoidsNullTest{name=defaults,return=void,parameters=[org.openrewrite.test.RecipeSpec]}",1,0,0,4,1,2.0,0,2,0,11.61,1.0,0.0
src/test/java/com/yourorg/EqualsAvoidsNullTest.java,com.yourorg.EqualsAvoidsNullTest,beforeEquals,"com.yourorg.EqualsAvoidsNullTest{name=beforeEquals,return=void,parameters=[]}",1,0,0,31,0,2.0,0,2,0,15.51,1.0,0.0
